Week,player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
1,Alaric Jackson,40972,T,LA,1,100.0,0,26,62.9,88.5,52.5,0,1,39,100.0,100.0,98.7,1,1,0,81,0,0,81,81,41,41,0,0,40,0
1,Steve Avila,77319,G,LA,1,100.0,0,26,64.4,79.8,58.1,0,0,39,100.0,100.0,100.0,0,0,0,81,0,81,0,81,41,41,0,0,40,0
1,Rob Havenstein,9490,T,LA,1,100.0,0,26,66.4,75.6,58.0,0,1,39,100.0,100.0,98.7,0,1,0,81,0,0,0,81,41,41,0,81,40,0
1,Coleman Shelton,39316,C,LA,1,100.0,0,26,71.9,74.6,69.5,1,1,39,100.0,100.0,97.4,0,2,0,81,81,0,0,81,41,41,0,0,40,0
1,Joe Noteboom,46249,T,LA,1,100.0,0,26,60.7,73.1,55.5,0,1,39,100.0,100.0,98.7,0,1,0,81,0,0,0,81,41,41,81,0,40,0
1,Zion Johnson,99681,G,LAC,1,100.0,0,27,60.6,58.4,65.8,0,1,42,100.0,100.0,96.4,1,2,1,80,0,80,0,80,46,46,0,0,34,0
1,Rashawn Slater,59971,T,LAC,1,100.0,0,27,80.9,88.0,72.4,0,1,42,100.0,100.0,98.8,0,1,0,80,0,0,80,80,46,46,0,0,34,0
1,Atonio Mafi,82449,G,NE,1,100.0,0,19,38.5,48.4,34.6,1,5,58,100.0,100.0,93.1,1,7,1,80,0,80,0,80,60,60,0,0,20,0
1,Calvin Anderson,46247,T,NE,1,100.0,0,19,56.7,46.4,66.3,1,4,58,100.0,100.0,95.7,1,5,0,80,0,0,0,80,60,60,0,80,20,0
1,Sidy Sow,59675,G,NE,1,100.0,0,19,28.8,21.8,30.5,1,4,58,100.0,100.0,95.7,0,5,0,80,0,0,0,80,60,60,80,0,20,0
1,Trent Brown,9677,T,NE,1,100.0,0,19,68.4,81.0,48.2,0,1,58,100.0,100.0,97.4,0,2,1,80,0,0,80,80,60,60,0,0,20,0
1,David Andrews,9948,C,NE,1,100.0,0,19,69.8,79.0,64.8,1,1,58,100.0,100.0,98.3,0,2,0,80,80,0,0,80,60,60,0,0,20,0
1,Corey Linsley,8796,C,LAC,1,100.0,0,27,74.2,79.3,70.8,0,1,42,100.0,100.0,98.8,0,1,0,80,80,0,0,80,46,46,0,0,34,0
1,Jamaree Salyer,81656,G,LAC,1,100.0,0,27,65.9,74.0,60.8,1,0,42,100.0,100.0,98.8,0,1,0,80,0,0,0,80,46,46,80,0,34,0
1,Trey Pipkins III,91462,T,LAC,1,100.0,0,27,60.8,70.6,52.4,1,2,42,100.0,100.0,94.0,0,4,1,80,0,0,0,80,46,46,0,80,34,0
1,Chandler Zavala,144009,G,CAR,1,100.0,0,5,57.9,40.4,62.8,3,4,42,100.0,100.0,89.3,0,8,1,77,0,0,0,77,46,46,77,0,31,0
1,Laremy Tunsil,10647,T,HST,1,100.0,0,13,63.1,71.3,58.7,1,1,53,100.0,100.0,98.1,2,2,0,77,0,0,77,77,59,59,0,0,18,0
1,Josh Jones,26634,T,HST,1,100.0,0,13,43.7,28.1,53.4,1,4,53,100.0,100.0,95.3,2,5,0,77,0,63,0,77,59,59,0,14,18,0
1,Ikem Ekwonu,98286,T,CAR,1,100.0,0,5,67.9,79.0,63.3,1,0,42,100.0,100.0,96.4,1,2,1,77,0,0,77,77,46,46,0,0,31,0
1,Taylor Moton,11819,T,CAR,1,100.0,0,5,66.2,77.8,53.6,0,1,42,100.0,100.0,98.8,0,1,0,77,0,0,0,77,46,46,0,77,31,0
1,Brady Christensen,51985,G,CAR,1,100.0,0,5,56.7,51.4,57.5,0,4,42,100.0,100.0,95.2,0,4,0,77,0,77,0,77,46,46,0,0,31,0
1,Jarrett Patterson,81775,C,HST,1,100.0,0,13,55.9,52.4,55.8,1,2,53,100.0,100.0,97.2,0,3,0,77,77,0,0,77,59,59,0,0,18,0
1,Bradley Bozeman,27934,C,CAR,1,100.0,0,5,68.6,44.9,74.7,1,2,42,100.0,100.0,96.4,0,3,0,77,77,0,0,77,46,46,0,0,31,0
1,Shaq Mason,9564,G,HST,1,100.0,0,13,56.9,39.7,64.4,0,4,53,100.0,100.0,96.2,0,4,0,77,0,0,0,77,59,59,77,0,18,0
1,Braxton Jones,60092,T,CHI,1,100.0,0,6,62.0,89.9,56.4,0,1,49,100.0,100.0,99.0,3,1,0,74,0,0,74,74,52,52,0,0,22,0
1,Lucas Patrick,11435,C,CHI,1,100.0,0,6,43.2,50.7,45.5,0,5,49,100.0,100.0,94.9,1,5,0,74,74,0,0,74,52,52,0,0,22,0
1,Jedrick Wills Jr.,58467,T,CLV,1,100.0,0,8,44.3,58.1,36.6,1,2,35,100.0,100.0,92.9,0,4,1,74,0,0,74,74,35,35,0,0,39,0
1,Ethan Pocic,11813,C,CLV,1,100.0,0,8,63.9,66.5,62.2,0,3,35,100.0,100.0,95.7,0,3,0,74,74,0,0,74,35,35,0,0,39,0
1,Cody Whitehair,10690,G,CHI,1,100.0,0,6,47.2,52.8,44.1,1,3,49,100.0,100.0,93.9,0,5,1,74,0,74,0,74,52,52,0,0,22,0
1,Darnell Wright,98480,T,CHI,1,100.0,0,6,72.1,64.8,77.0,0,5,49,100.0,100.0,94.9,0,5,0,74,0,0,0,74,52,52,0,74,22,0
1,Joel Bitonio,8670,G,CLV,1,100.0,0,8,74.9,88.2,67.9,0,0,35,100.0,100.0,100.0,1,0,0,74,0,74,0,74,35,35,0,0,39,0
1,Wyatt Teller,46131,G,CLV,1,100.0,1,8,65.5,88.2,63.5,0,0,35,100.0,100.0,100.0,1,0,0,74,0,0,0,74,35,35,74,0,39,0
1,Nate Davis,46808,G,CHI,1,100.0,0,6,48.6,26.8,58.1,0,9,49,100.0,100.0,90.8,0,9,0,74,0,0,0,74,52,52,74,0,22,0
1,Braden Smith,46794,T,IND,1,100.0,0,14,70.4,70.4,67.2,0,2,47,100.0,100.0,97.9,0,2,0,72,0,0,0,72,49,49,0,72,23,0
1,Bernhard Raimann,77948,T,IND,1,100.0,0,14,71.7,79.7,60.8,0,0,47,100.0,100.0,100.0,0,0,0,72,0,0,70,72,49,49,0,0,23,2
1,Ryan Kelly,10652,C,IND,1,100.0,0,14,70.6,80.8,65.8,0,1,47,100.0,100.0,98.9,0,1,0,72,72,0,0,72,49,49,0,0,23,0
1,Will Fries,41530,G,IND,1,100.0,0,14,55.4,64.0,57.8,1,2,47,100.0,100.0,96.8,1,3,0,72,0,0,0,72,49,49,72,0,23,0
1,Nick Gates,29476,C,WAS,1,100.0,0,32,60.6,68.6,56.8,0,0,40,100.0,100.0,95.0,0,2,2,71,71,0,0,71,46,46,0,0,25,0
1,Andrew Wylie,12333,T,WAS,1,100.0,0,32,69.9,65.6,70.4,0,2,40,100.0,100.0,95.0,1,3,1,71,0,0,0,71,46,46,0,70,25,1
